智能平台;多米诺;OEE;,"现如今,越来越多的饮料生产商及OEM商开始监控产线设备的综合效率OEE,相信未来的生产技术能够支持OEE监控,并提供反映生产线生产能力的具体数据。在赋码标识环节,多米诺智能平台将对赋码设备大数据进行有效的管理与分析,以往对于生产的预测和假设"
柔印 水墨 环保 薄膜 里印 实证 启示,"在轰轰烈烈尝试了各种印刷VOCs治理方案之后,从源头解决印刷环保问题,用凹印油墨与柔印油墨的水性化解决印刷对大气环境的污染,在不增加印刷企业制造成本的条件下走出一条绿色印刷之路,这是2017年国内印刷界书写的浓墨重彩的一笔。受环保部科技标准司标准处的委托,中国印刷技术协会柔性版印刷分会于2017年11月在上"
紫外荧光油墨 形态学检验 文检仪 光谱分析技术,"紫外荧光油墨是出入境证件中最为常用的防伪技术之一,不同类型的紫外荧光油墨呈现不同的图文特征。形态学检测方法通常是根据激发光波长的差异以及所呈现的颜色差别进行区分,这种主观上的观察势必会带来一定误差,严重时甚至误判。借助光谱分析技术,通过分析荧光光谱数据,客观揭露紫外荧光油墨的成分。实际案例表明:形态学检测方法具有很强的迷惑性,容易导致误判,而量化比对分析方法是一种鉴定油墨成分的有效方法,具有较强的科学性和规范性。"
硝化棉溶液 硝基漆片 苯及其衍生物 增塑剂,一般含氮量在115122的硝化纤维素是基本成膜的涂料业内简称硝基漆或硝基涂料硝基涂料应用最大的领域是木器漆和油墨为了保障硝化棉运输贮存与使用的安全性人们提出将硝化棉制成硝化棉溶液和硝基漆片的方法即在溶剂类物质中加入硝化棉溶解分散过滤得到硝化棉溶液通过增塑剂塑化硝化棉通过碾压烘干切片工艺制得硝基漆片本文结合作者所在企业的实际研究了硝化棉溶液的制备工艺针对长途运输降低费用的需要探讨了高粘度高固含量硝化棉溶液的生产方法针对国家环保要求探讨了有苯生产线改无苯生产线的方法建立了无苯棉液的分析指标探讨了无苯硝化棉溶液的生产方法同时建立了与生产工艺相匹配的分析检测方法分析了影响分析结果的环节并对分析方法进行了优化本文从硝基漆片的生产路线出发研究了硝基漆片生产的主要环节研究出塑化工艺参数卧式碾压与立式碾压相结合的碾压工艺烘干工艺参数得出硝基漆片的生产工艺流程图研究出了与连续化漆片生产线配套的安全处理工艺碱洗工艺摸索出碱洗周期建立了与生产工艺相匹配的硝基漆片增塑剂和硝基漆片的分析方法用环保型增塑剂代替了逐渐被禁用的邻苯二甲酸酯类增塑剂建立了产品的验收标准
丙烯酸乳液 大分子功能单体 水性油墨 聚合稳定性 薄膜印刷,近年来随着大气污染与环境保护受到越来越多的重视VOC排放量高的传统包装印刷行业面临着巨大的转型压力因此柔性印刷和水性油墨的地位逐渐提高作为水性油墨连接料丙烯酸树脂由于其合成简单分子量高耐候性耐油性和高光泽度等优点而受到印刷界的青睐然而对于传统的丙烯酸类树脂来说仍存在一些缺点而在常规乳液聚合中使用大分子作为乳化剂是获得具有改进的胶体性质的水基聚合物分散体的有效手段本论文使用半连续乳液聚合法以大分子功能单体作为大分子乳化剂进行了丙烯酸酯共聚物乳液的合成考察了大分子功能单体聚合单体聚合工艺对乳液聚合稳定性的影响将合成出的乳液配制成水墨并研究了乳液配方及测试条件对水性油墨的性能的影响主要工作内容如下1采用半连续乳液聚合法在8085的反应温度下以单体A单体B为软单体单体C作为硬单体加入大分子功能单体sps做引发剂DAAM和ADH作为交联体系以此为基础合成了一系列的丙烯酸酯乳液对乳液配方如常规乳化剂种类大分子功能单体的种类和用量大分子功能单体中和剂的种类和用量单体配比硬单体和功能性单体种类pH缓冲剂种类和工艺条件对乳液聚合稳定性粒径等的影响进行了研究并采用DMA和TEM对其进行了表征以此方法可合成平均粒径在100nm以下且具有良好耐水性的丙烯酸酯乳液经过调整配方合成出了综合性能较为优越的一款乳液2基于柔版印刷塑料薄膜用水性油墨所需要的性能如附着力耐划伤耐揉搓耐热稳定性耐水性干燥性能等有针对性地进行了相关实验分别考察了乳液配方或测试工艺对这些性能的影响3以半连续乳液聚合法以大分子功能单体复合丙烯酸酯合成高低玻璃化温度两种乳液并将其进行复配共混得到了一款性能更优的复合乳液在保留了附着力耐摩擦耐揉搓耐划伤复溶流平性等方面的性能优点的同时提升了抗黏连性能
纳米TiO_2/SiO_2 丙烯酸树脂 表面改性 抗紫外性,水性油墨成本低环境污染低水性丙烯酸树脂与其他树脂相比具有最佳的整体性能考虑到丙烯酸树脂的抗紫外性和耐水性差本文对水性油墨连接料即丙烯酸树脂为切入点加入纳米TiO_2SiO_2复合粒子最终成功制备出抗紫外线性能强耐水性好的丙烯酸树脂主要研究内容和结果如下1利用PVP和4VP作为结构引导剂共混TEOS作为SiO_2的前驱物制备出了多组纳米TiO_2SiO_2复合微粒通过SEM图分析得到2组复合微粒效果最好最佳制备工艺为PVP2g4VP2mlPVP4VP浓度为025钛硅比例12氨水用量5mlXRD图谱发现纳米SiO_2包覆前后没有改变TiO_2的晶型结构比较FTIR图和XPS图谱发现TiOSi键存在于纳米TiO_2SiO_2复合粒子中Si元素以TiOSi的形式存在于TiO_2晶体中表明TiO_2表面的SiO_2层包覆是成功的羰基与SiOH结合形成氢键引导组装TiO_2表面的OH与SiOR和SiOH基团反应生成TiOSi键2以质量分数2的KH570质量分数3的NDZ101为表面改性剂对制得的纳米TiO_2SiO_2复合微粒表面进行改性结果表明2组亲油效果最好表明纳米TiO_2SiO_2的制备效果与亲油改性效果一致SEM显示纳米TiO_2SiO_2复合微粒表面都包覆上了有机层FTIR图中在1490cm11440cm1左右出现了CH3CH2弯曲振动吸收峰在1720cm1处新出现了CO的特征峰1380cm1处新出现钛酸酯CO的吸收峰TGA曲线大约在350急剧下降失重由85左右下降到约70表明偶联剂成功改性了纳米TiO_2SiO_2复合微粒KH570和NDZ101以键合的形式接枝于纳米粒子表面3通过丙烯酸树脂的合成将改性后的纳米TiO_2SiO_2复合微粒共混加入丙烯酸树脂中制备出不同浓度纳米TiO_2SiO_2的TiO_2SiO_2丙烯酸树脂对其进行外观表征粘度测试附着力测试抗紫外表征和耐水性能测试与表征紫外吸收光谱图分析加入纳米TiO_2SiO_2后在UVB波段有很高的吸收在UVA波段也有较高的紫外线吸光度纳米TiO_2SiO_2复合颗粒的浓度从1wt增加到10wt纳米TiO_2SiO_2丙烯酸树脂完全屏蔽的紫外波长从310nm横移到了大约350nm而可见光透明性可以保持在90以上因此质量分数10的纳米复合颗粒添加量最佳
水性油墨 连接料 耐光色牢度 水性聚丙烯酸树脂 水性聚氨酯–丙烯酸树脂,"为了研究水性油墨连接料对聚氯乙烯(PVC)塑料耐光色牢度的影响,采用乳液聚合法和共混法制备了水性丙烯酸树脂乳液和水性聚氨酯–丙烯酸树脂乳液两种水溶性树脂作为水性油墨连接料,分别配制成水性油墨并印刷到PVC塑料表面。利用傅立叶变换红外光谱和扫描电子显微镜等检测手段分析了水性油墨连接料影响PVC塑料印刷耐光色牢度的原因。测试结果表明,水性聚氨酯–丙烯酸树脂乳液配制的水性油墨在耐光色牢度、附着牢度、耐水性能方面都比水性丙烯酸树脂乳液配制的水性油墨更优秀;而在细度、黏度、初干性、着色力、pH值性能方面两者相同。水性聚氨酯–丙烯酸树脂乳液配制的水性油墨的耐光色牢度用灰色样卡等级进行评价,其灰色样卡等级为4级,色差为1.7～1.9;而水性丙烯酸树脂乳液配制的水性油墨的灰色样卡等级仅为3～4级,色差为2.5～3.4。"
水性油墨 连接料 再吸附 电荷特性 空间位阻,"介绍了水性油墨的组成及性质,总结了水性油墨杂质的再吸附性能以及影响其与纤维分离的因素,分析了导致水性油墨印刷废纸再制浆后白度降低的根本原因;同时从理论上系统分析了抑制水性油墨杂质再吸附和分离的途径,并就目前开展的针对水性油墨印刷品再制浆过程中水性油墨杂质高效分离的解决方法进行了论述。"
银纳米线 透明导电膜 触控显示 太阳能电池 有机发光二极管,"透明导电膜广泛应用于光电器件中,其性能影响着器件的整体性能。近年来,研究者们开发了许多基于纳米材料的透明导电膜,其中银纳米线透明导电膜整体性能优异,有可能取代目前应用最多的ITO导电膜。本文通过分析近年来国内外针对银纳米线透明导电膜开展的研究工作,总结了提高银纳米线透明导电膜综合性能的方法,并综述了其在触控显示、太阳能电池、有机发光二极管中的应用。"
银包覆二氧化硅 玉米秸秆提取物 纳米银 导电,银纳米粒子因其优异的电磁性能被用于制备导电油墨但银的成本很高这一点极大地限制了它的使用因此在保证银的电磁性能的前提下减少银的使用量是降低导电油墨制备成本的关键根据复合材料的理念将银包覆在粉体上形成核壳结构不仅能够保持其电磁性能而且大幅度降低银的使用量从而降低导电油墨制备成本二氧化硅作为一种无机材料其获得方式简易原料来源范围广低成本理化性质稳定因此常被用来做复合材料的基材本研究采用玉米秸秆提取物作为还原剂还原制备包覆在二氧化硅表面的银纳米粒子获得银包覆二氧化硅导电粒子将其应用到导电油墨的制备中首先本文采用葡萄糖作为还原剂合成银纳米粒子并利用合成的银纳米粒子制备导电油墨得出最佳油墨配方经研究发现葡萄糖还原制备粒子半径均一的银纳米粒子的最优合成条件葡萄糖与硝酸银的摩尔比为21PVP与硝酸银的摩尔比为151PH值为11PVP与AgNO_3摩尔比151反应温度50反应时间120分钟制备的银纳米粒子的粒子半径均匀分散性好另外本章还得出了制备UV固化导电油墨的配方银含量90浆料投粉量为25的情况下导电油墨的导电率达到37104Sm导电性能高成本适中然后本文探讨了另一种还原剂玉米秸秆提取液的合成金属粒子的方法针对玉米秸秆提取物的超声细胞粉碎时间合成过程中的硝酸银的量反应时间和反应温度对银纳米粒子的粒子半径及尺寸分布范围的影响研究表明利用玉米秸秆提取液还原制备银纳米粒子的最佳实验条件是超声时间为20min反应时间为30min反应温度为80硝酸银用量为020g获得的AgNPs的粒径分布窄主要分布在1023nm颗粒主要形态为是球形最后对经表面处理后的二氧化硅镀银探讨了银含量MPTMS与二氧化硅质量比反应物用量对导电油墨的导电性的影响后发现银含量70MPTMS与二氧化硅质量比15硝酸银浓度008molL时制得的银包覆二氧化硅粒子的导电性最佳本论文对粒径为80nm的硅球进行包覆银含量90浆料投粉量为225的情况下镀银导电油墨的电阻为109Ω导电率为917104Sm银的使用率降低254验证了本研究方法的确能够大幅度降低了使用银的成本的目的
水性油墨 连接料 水性丙烯酸树脂 柔印,"研究柔印水墨中的水性丙烯酸树脂连接料,及其合成和改性技术,考虑形成两种树脂的复合乳液,提高树脂在成膜过程中的交联度,让各组分间的优势互补,从而改善水墨印刷适性。通过查阅文献,归纳整理水性丙烯酸树脂改性方法的研究进展,为柔印水性油墨的研究提供参考。"
水性环氧树脂乳液 水性油墨 交联改性 危险与可操作性分析,随着人们绿色环保意识的不断提高对印刷品要求也越高水性油墨因其低挥发性减轻了大气污染同时降低了溶剂在包装中的残留得到广泛应用1本文先将环氧树脂用丙烯酸酯化开环对生成的环氧酯进行改性以甲基丙烯酸甲酯MMA苯乙烯St丙烯酸丁酯BA和甲基丙烯酸MAA为改性单体以正丁醇为溶剂采用接枝法合成水性环氧树脂通过研究化学试剂用量和不同工艺条件对水性环氧树脂乳液性能的影响确立了合成油墨用水性环氧树脂的最佳方案为酯化率为75软硬单体最佳质量配比为41引发剂用量为3硅烷偶联剂用量为4反应温度为1102以甲基丙烯酸甲酯苯乙烯丙烯酸丁酯甲基丙烯酸为共聚单体硅烷偶联剂为功能单体制得的水性环氧树脂乳液在室温贮存时不产生交联反应而在干燥时随着水分的蒸发和中和剂的挥发体系pH值发生变化在酸的催化下固化成膜研究结果表明实验制得的水性环氧树脂乳液粒径主要分布在26nm左右并具有分布窄的特点室温交联后胶膜透明度耐水性好成膜速度快各项性能更加优异3采用接枝法制备的水性环氧树脂乳液配以黑色碱性颜料配制成水性油墨讨论了水性环氧树脂乳液对水性油墨各性能的影响研究显示随着环氧树脂酯化率的增加乳液粒径变小水性油墨的粘度减小大大提高了乳液的稳定性而随着交联单体硅烷偶联剂用量的增加乳液附着牢度增大耐水性增强可以满足粘度细度附着力及初干性等油墨印刷适性的要求4在实验室的基础实验的基础上对水性环氧树脂连接料合成的工艺进行了放大研究确定了工艺设计参数设计了工艺装置并对其进行了危险与可操作性分析HAZOP确定并完善了各工艺单元的工艺控制措施形成了完善的带控制点的工艺流程图PIDs
柔印技术;理事长;秘书长;柔性版制版;中国印协;,"杭州科雷公司拜访柔印分会4月9日上午,杭州科雷机电工业有限公司陈炜副总经理,专程来到柔印分会办公新址拜访,受到了周建宝理事长、施建屏秘书长、王明烈顾问的热情接待。陈总向周理事长介绍了杭州科雷公司的概况。公司成立于1992年,全球的装机量海过5 000台,覆盖了100多个国家和地区。目前公司主要有两大类产品:一类是胶印、凸印和柔印的CTP设备;另一类"
UV-LED 光固化 散热结构 优化设计,在紫外光固化领域UVLED光源有着传统卤素光源不可比拟的优势但是UVLED光源的散热成为制约其发展的关键问题因此针对UVLED光源的散热问题开展研究优化散热器结构以便提高其散热效率在热传导学的基础上结合三维建模和有限元分析方法对UVLED光源散热问题进行了理论分析优化设计与实验研究根据热传导理论和UVLED光源散热关键参数建立了初始散热器三维模型和热阻模型获得了散热器的总热阻计算公式确定了影响散热器效果的主要因素根据单因素变化设计实验获得了影响散热器效果的四个主要参数考虑多因素作用对散热效果的影响设计了四因素三水平正交实验对影响散热效果的因素进行排序选取了最优参数分析了优化后的散热器所能满足的极限功率结果表明UVLED光源温度与工作时间呈二次函数关系温度升高趋势有所减缓逐渐趋于稳定UVLED光源发光效率与温度呈线性函数关系温度越高发光效率越低低温冷气环境下的对流翅片式散热器散热效率更高正交实验结果证明最优实验组合是A3B3C2D1散热器结构参数设置最优相比已有散热器模型能够降温265743提升发光效率约2831mW优化后的散热器模型极限功率为91W
柔印机;国产机;环境保护标准;绿色印刷;柔性版制版;卫星式柔性版印刷机;中国印刷技术协会;,"2017年,我国印刷企业经历了""纸价上涨更快、环保督查更严""的考验,度过了十分艰难的一年。由于绿色印刷已成为业界共识,针对印刷过程中VOCs排放的治理成为了工作重点。使用水墨的柔性版印刷已被公认为低(无)VOCs排放的印刷工艺,其另一个优点是对于承印材料的印刷适性要求低于其他印刷方式。虽然柔印制版成本偏高一直被同行所诟病,导致其多年来在国内印刷总产值的占比并不高,好在国产柔性版材的推出,加快了制"
软包装;,"大多柔印企业都斥巨资引进设备,他们希望借助先进的设备来赢得竞争力或开辟新市场,可现实却是昂贵的设备已经不是企业的稀缺资源,有资本随时可以得到。而要想让这些投入资金获得最大的回报率,企业就必须转变看法,吸引、培养并有效配置人才,人才才是企业的稀缺资源。不管是过去、现在,还是未来,能够获得成功的柔"
爱克发;大豆油墨;印刷行业;制版系统;印刷机;CTP;废水处理设备;,"6月29日,爱克发印艺亚州与香港印艺学会联合举办了爱克发Eco3解决方案交流会首发站——香港站活动,吸引了来自全国各地的印刷同仁。与会嘉宾反响热烈,深表大获启迪。会上,香港印艺学会主席、绿艺(海外)制作总经理蔡荣照先生首先分享了绿艺公司的发展历程。绿艺(海外)制作公司成立于上世纪八十年代,一直从事印刷行业至今,已经有超过三十年的历史。公司发展初期还没有CTP制版,使用的是""传统菲林+PS版"
UV-LED Fe_3O_4纳米颗粒 羧基化改性 磁性防伪油墨,目前市场上的假冒伪劣产品给人们的健康带来巨大危害防伪技术与防伪材料的开发受到政府和研究人员的重视在众多防伪材料中UVLED磁性防伪油墨具有VOC排放低干燥速率快颜色深检测方便防伪效果优异等优点在绿色印刷领域有巨大的开发和应用前景本文先制备磁性Fe_3O_4纳米颗粒再使用油酸对其进行包覆最后采用KMnO_4H氧化的方法制得分散性能优异的磁性Fe_3O_4纳米颗粒最后以羧基化Fe_3O_4纳米颗粒为磁性颜料制备UVLED磁性防伪油墨本论文主要内容包括以下几点首先采用共沉淀法以FeSO_47H_2O与FeCl_36H_2O为原料制备平均粒径约为35nm的Fe_3O_4磁性纳米颗粒通过调节反应物浓度及反应温度成功制备出粒径均匀性好形貌均为球形且无团聚的Fe_3O_4纳米颗粒利用X射线衍射仪扫描电子显微镜振动样品磁强计等表征手段对合成的样品进行表征数据表明样品中无杂质纯度高形貌均为球形且无明显的团聚现象饱和磁化强度约为854emug剩余磁化强度约为92emug表现出良好的软磁性材料特性其次使用油酸对磁性Fe_3O_4纳米颗粒进行包覆再使用KMnO_4H给纳米Fe_3O_4颗粒表面接羧基制备出粒径约为50nm磁性能稳定在有机溶剂中具有优异分散性的羧基化磁性Fe_3O_4纳米颗粒通过沉降距离表征改性后磁性Fe_3O_4纳米颗粒的有机分散性能实验结果表明羧基化改性的磁性Fe_3O_4纳米颗粒的分散稳定性显著提高最后以自制的羧基化Fe_3O_4纳米颗粒为磁性颜料246三甲基苯甲酰基二苯氧化膦光引发剂819环氧丙烯酸酯与二丙二醇二丙烯酸酯DPGDA混合物为连接料制备UVLED磁性防伪油墨通过大量实验及性能测试研究了磁性颜料光引发剂和连结料各组分的含量对油墨粘度磁响应固化速率和耐磨擦性的影响根据实验数据优化配方后得到UVLED磁性防伪油墨的最终配方磁性颜料含量404511号连接料含量4550光引发剂819含量67助剂含量34该油墨磁响应强干燥速度快防伪效果好VOC排放低对环境友好
,"环保大背景下行业形势的新变化近日,HJ371-2018《环境标志产品技术要求凹印油墨和柔印油墨》正式获批,2018年10月1日起正式执行。印刷界治污形势朝源头控制方向发展,趋势日趋明显。新的环境标志产品技术要求油墨中的溶剂含量不超过5%,这就为柔印水墨用户在环保大背景下开拓了一条新的市场发展通道。柔印水墨用户目前主要集中在瓦楞纸箱印刷(包括预印和后印)、快"
水墨柔印 绿色印刷 教科书,"水墨柔印工艺是目前可以实现大规模绿色环保印刷的成熟工艺,是可以改变印刷污染并实现生产零排放的""深绿色""印刷工艺。文章通过分析教科书柔性版水墨印刷项目实施七年以来取得的成效、存在的不足和面临的困难,探讨水墨柔印工艺在出版物印刷领域的应用现状和发展前景。指出要实现水墨柔印工艺健康、跨越式发展,需要全产业链相关各方的大力支持和共同努力。"
UV-LED固化光源 柔印油墨 正交试验 固化速度,随着社会和经济的发展环保型油墨和绿色印刷方式成为发展趋势UVLED光固化采用光电转换原理具有发热量小效率高节能环保且光源寿命长等优势成为新型的固化方式柔印采用的是凸版轮转印刷方式结构简单操作方便并以其独特的印刷方式广泛应用于印刷包装中柔印UVLED油墨结合柔印和UVLED光固化的特点固化速度高对环境和人体无害成为新型的绿色油墨被人们广泛关注和研究本课题旨在制备一种粘度小固化速度高的柔印UVLED油墨主要工作如下1选择聚氨酯丙烯酸酯和超支化聚酯丙烯酸酯为预聚物并改变预聚物含量为20304050分别制备油墨测其色强度和粘度结果表明当超支化聚酯丙烯酸酯含量为30时油墨性能较好2采用TPO819ITX907四种光引发剂及固化速度较快的三种进行复配分别制备油墨用395nmUVLED固化光源进行照射测其固化时间结果表明采用光引发剂819制备的油墨固化时间最短且固化效果好墨层表面无泛黄现象3采用单因素法对品红颜料的用量进行优选固定油墨其他组分不变改变颜料含量为34567采用同样的方法改变光引发剂819含量为456778对光引发剂的用量进行优选结果表明当颜料含量为5光引发剂含量为6时固化时间最短4设计正交试验合成九组柔印UVLED油墨测其粘度固化时间色强度分析得到柔印UVLED油墨的最佳配方如下颜料品红5预聚物超支化聚酯丙烯酸酯40单体己二醇二丙烯酸酯45光引发剂8197助剂分散剂流平剂3其中分散剂与流平剂的比例为11配制得到的油墨粘度为893mpas色强度为148固化时间为05s印刷适性较好
改革开放 中国柔印 矛盾 质量 成本 环保,"党的十九大指出:中国特色社会主义进入新时代,我国社会主要矛盾已经转化为人民日益增长的美好生活需要和不平衡不充分的发展之间的矛盾。十九大的这两个论断给人以深刻印象。受十九大精神的启发,结合中国柔印的实际情况和发展状况,笔者认为:中国柔印发展迈进新时代,中国柔印发展的主要矛盾是行业对柔印日益增长的需要和柔印质量及成本之间的矛盾。"
UV-LED固化 单体 光引发剂 喷墨油墨 适应性评估,"目的为了建立评估方法,优选出适用于UV-LED固化喷墨油墨的光引发剂和低粘度单体种类。方法用紫外-可见光分光光度计表征TPO, ITX, DETX, 819, 784, TPO-L等常见的6种光引发剂的紫外-可见吸收光谱。采用TPO为引发剂,分别用HDDA, ACMO, DPGDA, EOEOEA, DMAA等5种常用的低粘度单体,配制UV-LED喷墨油墨用连接料和油墨,用红外光谱和可见光透过光谱表征连接料的固化速度和固化膜的颜色,并通过指压法判定表干程度。结果 DMAA,EOEOEA组成的喷墨油墨连接料成膜性不好;含有ACMO连接料的透明度较好。结论满足食品、药品包装安全要求,可以用于UV-LED固化的光引发剂为TPO,TPO-L及819;以粘度和固化程度为标准,用于制作喷墨油墨的5种单体的适用性从高到低排序为DPGDA, HDDA, ACMO, EOEOEA, DMAA。建立的评估方法合理有效。"
UV-LED 油墨 UV固化 设备 金属包装 印铁行业,"本文比较了UV-LED固化技术与UV固化技术的区别及利弊,比较了UV-LED油墨与UV油墨配套的固化设备性能的优劣,探讨了UV-LED技术在国内推广的基础条件及发展前景。"
UV-LED磁性防伪油墨 连接料 光引发剂 固化时间,"目的应用UV-LED固化技术来降低磁性防伪油墨的固化时间。方法选用环氧丙烯酸酯和二丙二醇二丙烯酸酯,通过改变两者的质量比来配制连接料,选用TPO和819为光引发剂,改变光引发剂的质量分数,固定其他组分,配制UV-LED磁性防伪油墨,打样并使用波长为395 nm的UV-LED光源照射,测定油墨的固化时间。结果数据结果表明,当连接料中环氧丙烯酸酯和二丙二醇二丙烯酸酯的质量比为1∶0.8,光引发剂选用819(质量分数为6%)时,磁性防伪油墨固化时间最快可达0.6 s,双键转化率最高可达96%。结论 UV-LED磁性防伪油墨固化时间的主要影响因素有预聚物与单体的质量比,光引发剂的种类与质量分数。在合理的粘度范围内,预聚物与单体的质量比值越大,固化时间越短;单一光引发剂所释放的自由基越多,固化速率越高,光引发剂质量分数越高,固化时间越短。"
单体 UV-LED喷墨油墨 分散性,"为了得到分散性能优良的黑色UV-LED喷墨油墨,通过选用不同单体以及混合单体分别研磨制备色浆取样并测试其色浆的粒径大小,探讨单体对油墨分散性的影响。研究结果表明,对于碳黑颜料,不同的单体制备出的色浆分散性有差异,单独采用单体HDDA或EOEOEA配制的黑色UV-LED喷墨油墨粒径小,即得到的油墨分散性较好;采用混合单体HDDA:EOEOEA=1:1时制备的黑色UV-LED喷墨油墨色浆分散性更好。"
耐晒黄G 合成 晶体结构 傅里叶变换红外光谱,"本文通过重氮化反应和偶合反应合成了耐晒黄G,C_(17)H_(16)N_4O_4(Mr=340.34),利用单晶衍射和红外光谱对其进行了结构表征,并对其单晶和红外光谱进行了分析。"
化妆品行业;绿色化;全生命周期;,"当前,国家已经吹响了改革开放再出发的号角。站在新的出发点,面对国际市场,化妆品行业如何讲好中国化妆品故事?面向国内市场,化妆品企业如何讲好民族品牌故事?故事的素材来源于行业上下游,种类多种多样,讲故事的人各有各的立场与角度。但万变不离其宗,一是贴合消费者的需求讲故事,二是与一流企业站在相同的起跑线上讲故事。放眼全球,绿色,既是需求又是标准。1992年初,世界观察研究所发布的世界环境状况年度报告,用大量数据说明世界环境正在恶"
环烷基原油 产品结构 需求预测 环烷基减二线,"文章对环烷基油的产品结构和未来需求进行了全面分析,结果表明:有效利用环烷基原油资源的产品结构是,以环烷基润滑油为主,副产沥青和燃料油;未来几年,全球对环烷基的橡胶油、高端变压器油、冷冻机油和环烷基油溶剂等润滑油的需求量会有明显增长。文章还总结了环烷基减二线的加工工艺和主要产品,其中乳化炸药专用油是一种新颖、前景很好的利用方式。"
印刷包装行业;单张纸胶印机;绿色低碳;,"近年来,印刷业越来越关注绿色、低碳经济的发展。印刷产业虽不是能源多的消费产业,但因为使用能源,所以对地球变暖产生着影响。并且因为大量使用纸张、塑料薄膜等承印物,实质上对于环保的影响也很大。印刷产业使用的电力、燃料和因造原料而产生的二氧化碳,已经被加进环保重点观察对象之列。印刷包装与经济可持续发展、环境保护之间紧密联系、相辅相成、互相促进发展。"
水性聚氨酯;环保材料;,"该项目位于安徽省合肥市循环经济示范园化工集中区,由安徽思敬齐环保材料有限公司投资建设,年产水性聚氨酯热熔胶7000吨,水性聚氨酯纺织胶35000吨,水性聚氨酯油墨3500吨,水性聚氨酯木器漆2700吨,水性甲油浆料350吨,水性聚氨酯功能浆料7000吨,水性聚氨酯板树脂3500吨的生产能力。项目总投资29000万元。"
表面粗糙度 厚度 数学模型 凹版印刷 帕累托分析,"目的预测凹版印刷产品的表面粗糙度和厚度,以提高印刷图案的质量和速度,实现智能化的快速印刷。方法利用24全因子试验设计方法,建立包括操作张力、印刷速度、油墨粘度和理论转移量等自变量的数学模型,将各变量之间的相互作用进行帕累托统计分析。结果印刷图案的表面粗糙度较高,最大值、最小值分别为1.812,1.524μm,建立凹版印刷图案的厚度和表面粗糙度数学模型决定系数分别为76.32%和82.25%,通过考虑刮刀类型和压区压力等其他参数,可以提高模型的决定系数(R2),进而提高模型的精确度。在高张力(4.0 N)的操作条件下,理论转移量(1.2 cm3/m2)的表面粗糙度更均匀,使用低粘度油墨会导致更大的图像厚度,进而降低制造成本。结论粘度、速度、张力*速度、速度*粘度、张力*粘度*理论转移量(*表示几个因素共同作用)为厚度变化的主要影响因素。理论转移量、张力*理论转移量、张力*速度、张力、粘度*理论转移量为表面粗糙度变化的主要影响因素,且理论转移量是决定表面粗糙度的最重要因素。"
漆蜡 氢化 硬脂酸 熔点 复配蜡,"针对漆蜡的加氢工艺和复配漆蜡的复配加氢工艺进行研究。结果表明,在钯碳催化剂用量0. 5%、氢气压力0. 3 MPa、反应时间2 h、反应温度150℃、转速500 r/min的条件下,加氢后漆蜡中硬脂酸相对含量提高到23. 89%,熔点由49. 6℃上升到50. 9～52. 6℃。在相同的加氢条件下,将加氢后的漆蜡与LH蜡(精制乌桕蜡)按复配比1∶1进行复配加氢,得到硬脂酸含量为17. 48%的新型复配漆蜡,接近日本精制白蜡中硬脂酸含量17. 60%。由于LH蜡的市场价格远低于漆蜡的市场价格,能够降低生产成本,因而这种新型复配漆蜡有很好的发展前景和市场竞争力。"
功能印刷;印刷工业;印刷技术;喷墨印刷;印刷包装业;印刷电子;,"功能印刷的内涵谈起功能印刷,它是基于当下为了提高印刷品的价值,并更好地服务于未来其他高新科技产业而提出的全新概念。功能印刷并非一种印刷技术,更多的是一种印刷目的与方向。功能印刷是可以让印刷脱离原先基于生产者的单向印刷要求而转变为以客户技术需求为核心的服务型印刷趋势。所以越来越多的人开始关注功能印刷,功能印刷正在带动印刷工业与高新科技融合,为智能制造的实现打下坚实基础。"
绿色印刷政策 印刷企业 企业绩效 实施情况,印刷行业兼具文化产业和加工工业的双重属性是我国国民经济重要组成部分1自2010年我国政府提出绿色印刷战略以来已发布实施了多项相关的绿色印刷政策截至2017年底我国约有1300家印刷企业通过了绿色印刷认证为减少环境污染做出了贡献论文从绿色印刷的概念入手对国内外绿色印刷及其相关政策进行了系统梳理并以绿色印刷十环认证政策作为政策样本通过问卷调查的方式对223家印刷企业经营状况及其落实绿色印刷十环认证的情况进行了调查采用描述统计法对调查结果进行了分析并用实证分析法验证了绿色印刷政策对印刷企业绩效有正向影响结果表明存在绿色印刷政策本身和政策的执行方面的问题政策扶持的力度小政策标准要求过高缺少对印刷供应链的认证监管认证过程花销大环保部门人员专业知识缺乏究其成因有1政策制定忽视企业类型和规模差异2相关绿色印刷技术不成熟3重视程度不够地域性差异4绿色认证机构资源缺乏5政策落实反馈渠道不畅通论文针对问题提出了1降低认证费用门槛优化认证环节2将绿色供应链纳入可认证范畴3突破绿色印刷关键技术4建立约束机制规范自由裁量权5建立政策的评价反馈机制6增加认证机构引入行业竞争共6点对策这为政府制修订绿色印刷政策和实施环境管理提供参考同时也为企业的绿色转型扫清障碍为行业的绿色发展奠定基础
